data;ano;demonstrativo;periodo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2015-01-01;2015;RREO;6;MA;2111300;1064197;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);207310123.88;1;1;211130;sim;São Luís;21
2015-02-01;2015;RREO;6;MA;2111300;1064197;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);217451144.79;2;1;211130;sim;São Luís;21
2015-03-01;2015;RREO;6;MA;2111300;1064197;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);187315904.65;3;2;211130;sim;São Luís;21
2015-04-01;2015;RREO;6;MA;2111300;1064197;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);220895724.88;4;2;211130;sim;São Luís;21
2015-05-01;2015;RREO;6;MA;2111300;1064197;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);211204730.59;5;3;211130;sim;São Luís;21
2015-06-01;2015;RREO;6;MA;2111300;1064197;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);223906505.09;6;3;211130;sim;São Luís;21
2015-07-01;2015;RREO;6;MA;2111300;1064197;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);175624864.73;7;4;211130;sim;São Luís;21
2015-08-01;2015;RREO;6;MA;2111300;1064197;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);197488478.84;8;4;211130;sim;São Luís;21
2015-09-01;2015;RREO;6;MA;2111300;1064197;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);186433408.04;9;5;211130;sim;São Luís;21
2015-10-01;2015;RREO;6;MA;2111300;1064197;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);200820131.93;10;5;211130;sim;São Luís;21
2015-11-01;2015;RREO;6;MA;2111300;1064197;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);216730319.23;11;6;211130;sim;São Luís;21
2015-12-01;2015;RREO;6;MA;2111300;1064197;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);222951067.36;12;6;211130;sim;São Luís;21
2015-01-01;2015;RREO;6;MA;2111300;1064197;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;46255823.69;1;1;211130;sim;São Luís;21
2015-02-01;2015;RREO;6;MA;2111300;1064197;<MR-10>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;38679179.93;2;1;211130;sim;São Luís;21
