data;ano;demonstrativo;periodo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2021-05-01;2022;RREO;2;ES;3205309;369534;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);165139221.85;5;3;320530;sim;Vitória;32
2021-06-01;2022;RREO;2;ES;3205309;369534;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);171530347.08;6;3;320530;sim;Vitória;32
2021-07-01;2022;RREO;2;ES;3205309;369534;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);186551458.04;7;4;320530;sim;Vitória;32
2021-08-01;2022;RREO;2;ES;3205309;369534;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);236445436.83;8;4;320530;sim;Vitória;32
2021-09-01;2022;RREO;2;ES;3205309;369534;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);216630230.17;9;5;320530;sim;Vitória;32
2021-10-01;2022;RREO;2;ES;3205309;369534;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);186710406.15;10;5;320530;sim;Vitória;32
2021-11-01;2022;RREO;2;ES;3205309;369534;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);217905362.14;11;6;320530;sim;Vitória;32
2021-12-01;2022;RREO;2;ES;3205309;369534;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);245056859.22;12;6;320530;sim;Vitória;32
2022-01-01;2022;RREO;2;ES;3205309;369534;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);199943962.26;1;1;320530;sim;Vitória;32
2022-02-01;2022;RREO;2;ES;3205309;369534;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);213430675.1;2;1;320530;sim;Vitória;32
