data;ano;demonstrativo;periodo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2021-01-01;2021;RREO;6;SP;3550308;12325232;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);6174871108.22;1;1;355030;sim;São Paulo;35
2021-02-01;2021;RREO;6;SP;3550308;12325232;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);7421662495.35;2;1;355030;sim;São Paulo;35
2021-03-01;2021;RREO;6;SP;3550308;12325232;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);6176017153.44;3;2;355030;sim;São Paulo;35
2021-04-01;2021;RREO;6;SP;3550308;12325232;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);5193267363.56;4;2;355030;sim;São Paulo;35
2021-05-01;2021;RREO;6;SP;3550308;12325232;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);5202529963.08;5;3;355030;sim;São Paulo;35
2021-06-01;2021;RREO;6;SP;3550308;12325232;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);5355161152.1;6;3;355030;sim;São Paulo;35
2021-07-01;2021;RREO;6;SP;3550308;12325232;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);5886286070.4;7;4;355030;sim;São Paulo;35
2021-08-01;2021;RREO;6;SP;3550308;12325232;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);6149329195.55;8;4;355030;sim;São Paulo;35
2021-09-01;2021;RREO;6;SP;3550308;12325232;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);5766946113.69;9;5;355030;sim;São Paulo;35
2021-10-01;2021;RREO;6;SP;3550308;12325232;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);6751659184.75;10;5;355030;sim;São Paulo;35
2021-11-01;2021;RREO;6;SP;3550308;12325232;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);6547477779.03;11;6;355030;sim;São Paulo;35
2021-12-01;2021;RREO;6;SP;3550308;12325232;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);6258585127.25;12;6;355030;sim;São Paulo;35
2021-01-01;2021;RREO;6;SP;3550308;12325232;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;2936726111.89;1;1;355030;sim;São Paulo;35
