data;ano;demonstrativo;periodo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2021-01-01;2021;RREO;6;RO;1100205;539354;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);168295392.69;1;1;110020;sim;Porto Velho;11
2021-02-01;2021;RREO;6;RO;1100205;539354;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);126067755.89;2;1;110020;sim;Porto Velho;11
2021-03-01;2021;RREO;6;RO;1100205;539354;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);146028761.77;3;2;110020;sim;Porto Velho;11
2021-04-01;2021;RREO;6;RO;1100205;539354;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);153398156.7;4;2;110020;sim;Porto Velho;11
2021-05-01;2021;RREO;6;RO;1100205;539354;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);165589917.78;5;3;110020;sim;Porto Velho;11
2021-06-01;2021;RREO;6;RO;1100205;539354;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);160301317.42;6;3;110020;sim;Porto Velho;11
2021-07-01;2021;RREO;6;RO;1100205;539354;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);153613959.13;7;4;110020;sim;Porto Velho;11
2021-08-01;2021;RREO;6;RO;1100205;539354;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);170665345.79;8;4;110020;sim;Porto Velho;11
2021-09-01;2021;RREO;6;RO;1100205;539354;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);152867503.91;9;5;110020;sim;Porto Velho;11
2021-10-01;2021;RREO;6;RO;1100205;539354;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);143100336.41;10;5;110020;sim;Porto Velho;11
2021-11-01;2021;RREO;6;RO;1100205;539354;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);175888529.42;11;6;110020;sim;Porto Velho;11
2021-12-01;2021;RREO;6;RO;1100205;539354;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);197628055.81;12;6;110020;sim;Porto Velho;11
2021-01-01;2021;RREO;6;RO;1100205;539354;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;46427054.97;1;1;110020;sim;Porto Velho;11
2021-02-01;2021;RREO;6;RO;1100205;539354;<MR-10>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;28551175.23;2;1;110020;sim;Porto Velho;11
2021-03-01;2021;RREO;6;RO;1100205;539354;<MR-9>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;27725076.73;3;2;110020;sim;Porto Velho;11
2021-04-01;2021;RREO;6;RO;1100205;539354;<MR-8>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;24376451.39;4;2;110020;sim;Porto Velho;11
2021-05-01;2021;RREO;6;RO;1100205;539354;<MR-7>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;26213885.15;5;3;110020;sim;Porto Velho;11
2021-06-01;2021;RREO;6;RO;1100205;539354;<MR-6>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;25486363.22;6;3;110020;sim;Porto Velho;11
2021-07-01;2021;RREO;6;RO;1100205;539354;<MR-5>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;30125683.84;7;4;110020;sim;Porto Velho;11
2021-08-01;2021;RREO;6;RO;1100205;539354;<MR-4>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;27187590.64;8;4;110020;sim;Porto Velho;11
2021-09-01;2021;RREO;6;RO;1100205;539354;<MR-3>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;28461918.81;9;5;110020;sim;Porto Velho;11
2021-10-01;2021;RREO;6;RO;1100205;539354;<MR-2>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;25012345.95;10;5;110020;sim;Porto Velho;11
2021-11-01;2021;RREO;6;RO;1100205;539354;<MR-1>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;29656888.04;11;6;110020;sim;Porto Velho;11
2021-12-01;2021;RREO;6;RO;1100205;539354;<MR>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;31879072.62;12;6;110020;sim;Porto Velho;11
2021-01-01;2021;RREO;6;RO;1100205;539354;<MR-11>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;16276431.81;1;1;110020;sim;Porto Velho;11
2021-02-01;2021;RREO;6;RO;1100205;539354;<MR-10>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;3765979.67;2;1;110020;sim;Porto Velho;11
2021-03-01;2021;RREO;6;RO;1100205;539354;<MR-9>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;1939783.06;3;2;110020;sim;Porto Velho;11
2021-04-01;2021;RREO;6;RO;1100205;539354;<MR-8>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;1268778.65;4;2;110020;sim;Porto Velho;11
2021-05-01;2021;RREO;6;RO;1100205;539354;<MR-7>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;1366694.02;5;3;110020;sim;Porto Velho;11
2021-06-01;2021;RREO;6;RO;1100205;539354;<MR-6>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;1258881.45;6;3;110020;sim;Porto Velho;11
2021-07-01;2021;RREO;6;RO;1100205;539354;<MR-5>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;1795394.44;7;4;110020;sim;Porto Velho;11
2021-08-01;2021;RREO;6;RO;1100205;539354;<MR-4>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;1026308.58;8;4;110020;sim;Porto Velho;11
2021-09-01;2021;RREO;6;RO;1100205;539354;<MR-3>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;2007862.8;9;5;110020;sim;Porto Velho;11
2021-10-01;2021;RREO;6;RO;1100205;539354;<MR-2>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;1737344.08;10;5;110020;sim;Porto Velho;11
2021-11-01;2021;RREO;6;RO;1100205;539354;<MR-1>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;2488724.41;11;6;110020;sim;Porto Velho;11
2021-12-01;2021;RREO;6;RO;1100205;539354;<MR>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;2243832.2;12;6;110020;sim;Porto Velho;11
2021-01-01;2021;RREO;6;RO;1100205;539354;<MR-11>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;11369867.25;1;1;110020;sim;Porto Velho;11
2021-02-01;2021;RREO;6;RO;1100205;539354;<MR-10>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;10604428.81;2;1;110020;sim;Porto Velho;11
2021-03-01;2021;RREO;6;RO;1100205;539354;<MR-9>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;11975471.88;3;2;110020;sim;Porto Velho;11
2021-04-01;2021;RREO;6;RO;1100205;539354;<MR-8>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;12305027.3;4;2;110020;sim;Porto Velho;11
2021-05-01;2021;RREO;6;RO;1100205;539354;<MR-7>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;12674993.54;5;3;110020;sim;Porto Velho;11
2021-06-01;2021;RREO;6;RO;1100205;539354;<MR-6>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;12411136.04;6;3;110020;sim;Porto Velho;11
2021-07-01;2021;RREO;6;RO;1100205;539354;<MR-5>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;14656417.32;7;4;110020;sim;Porto Velho;11
2021-08-01;2021;RREO;6;RO;1100205;539354;<MR-4>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;14113263.66;8;4;110020;sim;Porto Velho;11
2021-09-01;2021;RREO;6;RO;1100205;539354;<MR-3>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;14850199.36;9;5;110020;sim;Porto Velho;11
2021-10-01;2021;RREO;6;RO;1100205;539354;<MR-2>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;14459364.08;10;5;110020;sim;Porto Velho;11
2021-11-01;2021;RREO;6;RO;1100205;539354;<MR-1>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;14308505.95;11;6;110020;sim;Porto Velho;11
2021-12-01;2021;RREO;6;RO;1100205;539354;<MR>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;15635396.42;12;6;110020;sim;Porto Velho;11
2021-01-01;2021;RREO;6;RO;1100205;539354;<MR-11>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;1220253.41;1;1;110020;sim;Porto Velho;11
2021-02-01;2021;RREO;6;RO;1100205;539354;<MR-10>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;1298242.74;2;1;110020;sim;Porto Velho;11
2021-03-01;2021;RREO;6;RO;1100205;539354;<MR-9>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;1503738.58;3;2;110020;sim;Porto Velho;11
2021-04-01;2021;RREO;6;RO;1100205;539354;<MR-8>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;1343235.15;4;2;110020;sim;Porto Velho;11
2021-05-01;2021;RREO;6;RO;1100205;539354;<MR-7>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;2676730.45;5;3;110020;sim;Porto Velho;11
2021-06-01;2021;RREO;6;RO;1100205;539354;<MR-6>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;2506292.87;6;3;110020;sim;Porto Velho;11
2021-07-01;2021;RREO;6;RO;1100205;539354;<MR-5>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;2552048.88;7;4;110020;sim;Porto Velho;11
2021-08-01;2021;RREO;6;RO;1100205;539354;<MR-4>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;1897963.3;8;4;110020;sim;Porto Velho;11
2021-09-01;2021;RREO;6;RO;1100205;539354;<MR-3>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;2796728.56;9;5;110020;sim;Porto Velho;11
2021-10-01;2021;RREO;6;RO;1100205;539354;<MR-2>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;1774157.21;10;5;110020;sim;Porto Velho;11
2021-11-01;2021;RREO;6;RO;1100205;539354;<MR-1>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;1552522.09;11;6;110020;sim;Porto Velho;11
2021-12-01;2021;RREO;6;RO;1100205;539354;<MR>;ITBILiquidoExcetoTransferenciasEFUNDEB;ITBI;1681923.65;12;6;110020;sim;Porto Velho;11
2021-01-01;2021;RREO;6;RO;1100205;539354;<MR-11>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;4687326.44;1;1;110020;sim;Porto Velho;11
2021-02-01;2021;RREO;6;RO;1100205;539354;<MR-10>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;6666251.34;2;1;110020;sim;Porto Velho;11
2021-03-01;2021;RREO;6;RO;1100205;539354;<MR-9>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;7180645.76;3;2;110020;sim;Porto Velho;11
2021-04-01;2021;RREO;6;RO;1100205;539354;<MR-8>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;6436228.64;4;2;110020;sim;Porto Velho;11
2021-05-01;2021;RREO;6;RO;1100205;539354;<MR-7>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;5865303.22;5;3;110020;sim;Porto Velho;11
2021-06-01;2021;RREO;6;RO;1100205;539354;<MR-6>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;6349321.0;6;3;110020;sim;Porto Velho;11
2021-07-01;2021;RREO;6;RO;1100205;539354;<MR-5>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;5946647.56;7;4;110020;sim;Porto Velho;11
2021-08-01;2021;RREO;6;RO;1100205;539354;<MR-4>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;5825677.06;8;4;110020;sim;Porto Velho;11
2021-09-01;2021;RREO;6;RO;1100205;539354;<MR-3>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;6012044.59;9;5;110020;sim;Porto Velho;11
2021-10-01;2021;RREO;6;RO;1100205;539354;<MR-2>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;4086004.37;10;5;110020;sim;Porto Velho;11
2021-11-01;2021;RREO;6;RO;1100205;539354;<MR-1>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;8233474.77;11;6;110020;sim;Porto Velho;11
2021-12-01;2021;RREO;6;RO;1100205;539354;<MR>;IRRFLiquidoExcetoTransferenciasEFUNDEB;IRRF;8651146.67;12;6;110020;sim;Porto Velho;11
2021-01-01;2021;RREO;6;RO;1100205;539354;<MR-11>;OutrasReceitasTributarias;Outros Impostos, Taxas e Contribuições de Melhoria;12873176.06;1;1;110020;sim;Porto Velho;11
2021-02-01;2021;RREO;6;RO;1100205;539354;<MR-10>;OutrasReceitasTributarias;Outros Impostos, Taxas e Contribuições de Melhoria;6216272.67;2;1;110020;sim;Porto Velho;11
2021-03-01;2021;RREO;6;RO;1100205;539354;<MR-9>;OutrasReceitasTributarias;Outros Impostos, Taxas e Contribuições de Melhoria;5125437.45;3;2;110020;sim;Porto Velho;11
2021-04-01;2021;RREO;6;RO;1100205;539354;<MR-8>;OutrasReceitasTributarias;Outros Impostos, Taxas e Contribuições de Melhoria;3023181.65;4;2;110020;sim;Porto Velho;11
