data;ano;demonstrativo;periodo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2016-09-01;2017;RREO;4;AC;1200401;377057;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);59094885.62;9;5;120040;sim;Rio Branco;12
2016-10-01;2017;RREO;4;AC;1200401;377057;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);55347316.68;10;5;120040;sim;Rio Branco;12
2016-11-01;2017;RREO;4;AC;1200401;377057;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);75584540.23;11;6;120040;sim;Rio Branco;12
2016-12-01;2017;RREO;4;AC;1200401;377057;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);112221444.17;12;6;120040;sim;Rio Branco;12
2017-01-01;2017;RREO;4;AC;1200401;377057;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);62625083.37;1;1;120040;sim;Rio Branco;12
2017-02-01;2017;RREO;4;AC;1200401;377057;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);69515334.67;2;1;120040;sim;Rio Branco;12
2017-03-01;2017;RREO;4;AC;1200401;377057;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);63444998.63;3;2;120040;sim;Rio Branco;12
2017-04-01;2017;RREO;4;AC;1200401;377057;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);67521734.28;4;2;120040;sim;Rio Branco;12
2017-05-01;2017;RREO;4;AC;1200401;377057;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);65869208.62;5;3;120040;sim;Rio Branco;12
2017-06-01;2017;RREO;4;AC;1200401;377057;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);66936621.19;6;3;120040;sim;Rio Branco;12
2017-07-01;2017;RREO;4;AC;1200401;377057;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);74820176.75;7;4;120040;sim;Rio Branco;12
2017-08-01;2017;RREO;4;AC;1200401;377057;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);65100478.69;8;4;120040;sim;Rio Branco;12
2016-09-01;2017;RREO;4;AC;1200401;377057;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;8728830.96;9;5;120040;sim;Rio Branco;12
2016-10-01;2017;RREO;4;AC;1200401;377057;<MR-10>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;6982248.9;10;5;120040;sim;Rio Branco;12
2016-11-01;2017;RREO;4;AC;1200401;377057;<MR-9>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;8003773.64;11;6;120040;sim;Rio Branco;12
2016-12-01;2017;RREO;4;AC;1200401;377057;<MR-8>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;11245657.57;12;6;120040;sim;Rio Branco;12
2017-01-01;2017;RREO;4;AC;1200401;377057;<MR-7>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;6420003.65;1;1;120040;sim;Rio Branco;12
2017-02-01;2017;RREO;4;AC;1200401;377057;<MR-6>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;6077119.01;2;1;120040;sim;Rio Branco;12
2017-03-01;2017;RREO;4;AC;1200401;377057;<MR-5>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;10241638.54;3;2;120040;sim;Rio Branco;12
2017-04-01;2017;RREO;4;AC;1200401;377057;<MR-4>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;14392848.47;4;2;120040;sim;Rio Branco;12
2017-05-01;2017;RREO;4;AC;1200401;377057;<MR-3>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;10513002.0;5;3;120040;sim;Rio Branco;12
2017-06-01;2017;RREO;4;AC;1200401;377057;<MR-2>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;10142278.04;6;3;120040;sim;Rio Branco;12
2017-07-01;2017;RREO;4;AC;1200401;377057;<MR-1>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;9913224.9;7;4;120040;sim;Rio Branco;12
