data;demonstrativo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;ano;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2022-03-01;RREO;DF;53;3094325;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);2855072267.18;3;2022;2;53;sim;Distrito Federal;53
2022-04-01;RREO;DF;53;3094325;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);2700095027.08;4;2022;2;53;sim;Distrito Federal;53
2022-05-01;RREO;DF;53;3094325;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);3472768226.58;5;2022;3;53;sim;Distrito Federal;53
2022-06-01;RREO;DF;53;3094325;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);3317262512.31;6;2022;3;53;sim;Distrito Federal;53
2022-07-01;RREO;DF;53;3094325;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);2932171942.71;7;2022;4;53;sim;Distrito Federal;53
2022-08-01;RREO;DF;53;3094325;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);2693956471.35;8;2022;4;53;sim;Distrito Federal;53
2022-09-01;RREO;DF;53;3094325;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);3013565387.19;9;2022;5;53;sim;Distrito Federal;53
2022-10-01;RREO;DF;53;3094325;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);2873805459.78;10;2022;5;53;sim;Distrito Federal;53
2022-11-01;RREO;DF;53;3094325;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);2557133515.14;11;2022;6;53;sim;Distrito Federal;53
2022-12-01;RREO;DF;53;3094325;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);3199734608.53;12;2022;6;53;sim;Distrito Federal;53
2023-01-01;RREO;DF;53;3094325;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);2683131905.58;1;2023;1;53;sim;Distrito Federal;53
2023-02-01;RREO;DF;53;3094325;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);3208259356.14;2;2023;1;53;sim;Distrito Federal;53
2022-03-01;RREO;DF;53;3094325;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;1665226477.19;3;2022;2;53;sim;Distrito Federal;53
2022-04-01;RREO;DF;53;3094325;<MR-10>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;1621234880.11;4;2022;2;53;sim;Distrito Federal;53
2022-05-01;RREO;DF;53;3094325;<MR-9>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;2218323998.71;5;2022;3;53;sim;Distrito Federal;53
