data;demonstrativo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;ano;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2021-03-01;RREO;PE;2611606;1661017;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);482251875.41;3;2021;2;261160;sim;Recife;26
2021-04-01;RREO;PE;2611606;1661017;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);443304329.21;4;2021;2;261160;sim;Recife;26
2021-05-01;RREO;PE;2611606;1661017;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);428021656.08;5;2021;3;261160;sim;Recife;26
2021-06-01;RREO;PE;2611606;1661017;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);429249421.45;6;2021;3;261160;sim;Recife;26
2021-07-01;RREO;PE;2611606;1661017;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);488797910.99;7;2021;4;261160;sim;Recife;26
2021-08-01;RREO;PE;2611606;1661017;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);490826254.51;8;2021;4;261160;sim;Recife;26
2021-09-01;RREO;PE;2611606;1661017;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);463967267.61;9;2021;5;261160;sim;Recife;26
2021-10-01;RREO;PE;2611606;1661017;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);453166712.46;10;2021;5;261160;sim;Recife;26
2021-11-01;RREO;PE;2611606;1661017;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);476341794.14;11;2021;6;261160;sim;Recife;26
2021-12-01;RREO;PE;2611606;1661017;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);551549667.78;12;2021;6;261160;sim;Recife;26
2022-01-01;RREO;PE;2611606;1661017;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);516460032.47;1;2022;1;261160;sim;Recife;26
2022-02-01;RREO;PE;2611606;1661017;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);848760939.26;2;2022;1;261160;sim;Recife;26
