data;demonstrativo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;ano;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2022-07-01;RREO;SE;2800308;672614;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);207857318.84;7;2022;4;280030;sim;Aracaju;28
2022-08-01;RREO;SE;2800308;672614;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);215457177.2;8;2022;4;280030;sim;Aracaju;28
2022-09-01;RREO;SE;2800308;672614;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);183086005.01;9;2022;5;280030;sim;Aracaju;28
2022-10-01;RREO;SE;2800308;672614;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);184499804.06;10;2022;5;280030;sim;Aracaju;28
2022-11-01;RREO;SE;2800308;672614;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);201639795.53;11;2022;6;280030;sim;Aracaju;28
2022-12-01;RREO;SE;2800308;672614;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);273984508.37;12;2022;6;280030;sim;Aracaju;28
2023-01-01;RREO;SE;2800308;672614;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);219895506.73;1;2023;1;280030;sim;Aracaju;28
2023-02-01;RREO;SE;2800308;672614;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);291014197.51;2;2023;1;280030;sim;Aracaju;28
2023-03-01;RREO;SE;2800308;672614;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);224920452.12;3;2023;2;280030;sim;Aracaju;28
2023-04-01;RREO;SE;2800308;672614;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);252113619.2;4;2023;2;280030;sim;Aracaju;28
2023-05-01;RREO;SE;2800308;672614;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);228684826.47;5;2023;3;280030;sim;Aracaju;28
2023-06-01;RREO;SE;2800308;672614;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);218343608.43;6;2023;3;280030;sim;Aracaju;28
2022-07-01;RREO;SE;2800308;672614;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;60131211.92;7;2022;4;280030;sim;Aracaju;28
