data;ano;demonstrativo;periodo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2014-07-01;2015;RREO;3;ES;3205309;352104;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);125809032.64;7;4;320530;sim;Vitória;32
2014-08-01;2015;RREO;3;ES;3205309;352104;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);124026187.92;8;4;320530;sim;Vitória;32
2014-09-01;2015;RREO;3;ES;3205309;352104;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);111236030.77;9;5;320530;sim;Vitória;32
2014-10-01;2015;RREO;3;ES;3205309;352104;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);113659910.37;10;5;320530;sim;Vitória;32
2014-11-01;2015;RREO;3;ES;3205309;352104;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);125908098.07;11;6;320530;sim;Vitória;32
2014-12-01;2015;RREO;3;ES;3205309;352104;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);144162856.22;12;6;320530;sim;Vitória;32
2015-01-01;2015;RREO;3;ES;3205309;352104;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);137278739.27;1;1;320530;sim;Vitória;32
2015-02-01;2015;RREO;3;ES;3205309;352104;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);102147507.47;2;1;320530;sim;Vitória;32
2015-03-01;2015;RREO;3;ES;3205309;352104;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);157853335.33;3;2;320530;sim;Vitória;32
2015-04-01;2015;RREO;3;ES;3205309;352104;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);140537527.05;4;2;320530;sim;Vitória;32
2015-05-01;2015;RREO;3;ES;3205309;352104;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);132176706.95;5;3;320530;sim;Vitória;32
2015-06-01;2015;RREO;3;ES;3205309;352104;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);119785154.18;6;3;320530;sim;Vitória;32
2014-07-01;2015;RREO;3;ES;3205309;352104;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;45863552.46;7;4;320530;sim;Vitória;32
2014-08-01;2015;RREO;3;ES;3205309;352104;<MR-10>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;40273710.64;8;4;320530;sim;Vitória;32
