data;ano;demonstrativo;periodo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2020-07-01;2021;RREO;3;MT;5103403;618124;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);253171686.75;7;4;510340;sim;Cuiabá;51
2020-08-01;2021;RREO;3;MT;5103403;618124;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);237081093.7;8;4;510340;sim;Cuiabá;51
2020-09-01;2021;RREO;3;MT;5103403;618124;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);260613806.03;9;5;510340;sim;Cuiabá;51
2020-10-01;2021;RREO;3;MT;5103403;618124;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);196292308.64;10;5;510340;sim;Cuiabá;51
2020-11-01;2021;RREO;3;MT;5103403;618124;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);208471245.12;11;6;510340;sim;Cuiabá;51
2020-12-01;2021;RREO;3;MT;5103403;618124;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);340179835.19;12;6;510340;sim;Cuiabá;51
2021-01-01;2021;RREO;3;MT;5103403;618124;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);213073290.64;1;1;510340;sim;Cuiabá;51
2021-02-01;2021;RREO;3;MT;5103403;618124;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);200223409.7;2;1;510340;sim;Cuiabá;51
2021-03-01;2021;RREO;3;MT;5103403;618124;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);246767233.29;3;2;510340;sim;Cuiabá;51
2021-04-01;2021;RREO;3;MT;5103403;618124;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);272954691.76;4;2;510340;sim;Cuiabá;51
2021-05-01;2021;RREO;3;MT;5103403;618124;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);221319167.11;5;3;510340;sim;Cuiabá;51
2021-06-01;2021;RREO;3;MT;5103403;618124;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);249645831.69;6;3;510340;sim;Cuiabá;51
2020-07-01;2021;RREO;3;MT;5103403;618124;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;59016487.8;7;4;510340;sim;Cuiabá;51
2020-08-01;2021;RREO;3;MT;5103403;618124;<MR-10>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;53599510.37;8;4;510340;sim;Cuiabá;51
2020-09-01;2021;RREO;3;MT;5103403;618124;<MR-9>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;59609260.21;9;5;510340;sim;Cuiabá;51
2020-10-01;2021;RREO;3;MT;5103403;618124;<MR-8>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;55976535.35;10;5;510340;sim;Cuiabá;51
2020-11-01;2021;RREO;3;MT;5103403;618124;<MR-7>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;67882645.14;11;6;510340;sim;Cuiabá;51
2020-12-01;2021;RREO;3;MT;5103403;618124;<MR-6>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;111463449.61;12;6;510340;sim;Cuiabá;51
2021-01-01;2021;RREO;3;MT;5103403;618124;<MR-5>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;64952085.93;1;1;510340;sim;Cuiabá;51
2021-02-01;2021;RREO;3;MT;5103403;618124;<MR-4>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;56600726.68;2;1;510340;sim;Cuiabá;51
2021-03-01;2021;RREO;3;MT;5103403;618124;<MR-3>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;67339269.86;3;2;510340;sim;Cuiabá;51
2021-04-01;2021;RREO;3;MT;5103403;618124;<MR-2>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;125157345.87;4;2;510340;sim;Cuiabá;51
2021-05-01;2021;RREO;3;MT;5103403;618124;<MR-1>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;67023499.32;5;3;510340;sim;Cuiabá;51
2021-06-01;2021;RREO;3;MT;5103403;618124;<MR>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;68009917.82;6;3;510340;sim;Cuiabá;51
2020-07-01;2021;RREO;3;MT;5103403;618124;<MR-11>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;21618793.49;7;4;510340;sim;Cuiabá;51
2020-08-01;2021;RREO;3;MT;5103403;618124;<MR-10>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;12497127.99;8;4;510340;sim;Cuiabá;51
2020-09-01;2021;RREO;3;MT;5103403;618124;<MR-9>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;16143141.39;9;5;510340;sim;Cuiabá;51
2020-10-01;2021;RREO;3;MT;5103403;618124;<MR-8>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;15887683.12;10;5;510340;sim;Cuiabá;51
2020-11-01;2021;RREO;3;MT;5103403;618124;<MR-7>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;14050361.0;11;6;510340;sim;Cuiabá;51
2020-12-01;2021;RREO;3;MT;5103403;618124;<MR-6>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;24648263.79;12;6;510340;sim;Cuiabá;51
2021-01-01;2021;RREO;3;MT;5103403;618124;<MR-5>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;7214718.67;1;1;510340;sim;Cuiabá;51
2021-02-01;2021;RREO;3;MT;5103403;618124;<MR-4>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;7836376.24;2;1;510340;sim;Cuiabá;51
2021-03-01;2021;RREO;3;MT;5103403;618124;<MR-3>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;18161606.85;3;2;510340;sim;Cuiabá;51
2021-04-01;2021;RREO;3;MT;5103403;618124;<MR-2>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;78835990.27;4;2;510340;sim;Cuiabá;51
2021-05-01;2021;RREO;3;MT;5103403;618124;<MR-1>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;17609408.45;5;3;510340;sim;Cuiabá;51
2021-06-01;2021;RREO;3;MT;5103403;618124;<MR>;IPTULiquidoExcetoTransferenciasEFUNDEB;IPTU;17538759.28;6;3;510340;sim;Cuiabá;51
2020-07-01;2021;RREO;3;MT;5103403;618124;<MR-11>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;26047385.25;7;4;510340;sim;Cuiabá;51
2020-08-01;2021;RREO;3;MT;5103403;618124;<MR-10>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;27841612.03;8;4;510340;sim;Cuiabá;51
2020-09-01;2021;RREO;3;MT;5103403;618124;<MR-9>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;28796792.74;9;5;510340;sim;Cuiabá;51
2020-10-01;2021;RREO;3;MT;5103403;618124;<MR-8>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;27935022.61;10;5;510340;sim;Cuiabá;51
2020-11-01;2021;RREO;3;MT;5103403;618124;<MR-7>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;30043498.85;11;6;510340;sim;Cuiabá;51
2020-12-01;2021;RREO;3;MT;5103403;618124;<MR-6>;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;51346760.47;12;6;510340;sim;Cuiabá;51
