data;ano;demonstrativo;periodo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2017-11-01;2018;RREO;5;CE;2304400;2609716;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);480055615.92;11;6;230440;sim;Fortaleza;23
2017-12-01;2018;RREO;5;CE;2304400;2609716;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);607794494.16;12;6;230440;sim;Fortaleza;23
2018-01-01;2018;RREO;5;CE;2304400;2609716;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);523749609.89;1;1;230440;sim;Fortaleza;23
2018-02-01;2018;RREO;5;CE;2304400;2609716;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);786030856.86;2;1;230440;sim;Fortaleza;23
2018-03-01;2018;RREO;5;CE;2304400;2609716;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);504222382.39;3;2;230440;sim;Fortaleza;23
2018-04-01;2018;RREO;5;CE;2304400;2609716;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);535341854.41;4;2;230440;sim;Fortaleza;23
2018-05-01;2018;RREO;5;CE;2304400;2609716;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);597657677.43;5;3;230440;sim;Fortaleza;23
2018-06-01;2018;RREO;5;CE;2304400;2609716;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);503083380.1;6;3;230440;sim;Fortaleza;23
2018-07-01;2018;RREO;5;CE;2304400;2609716;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);549430648.72;7;4;230440;sim;Fortaleza;23
2018-08-01;2018;RREO;5;CE;2304400;2609716;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);517474678.9;8;4;230440;sim;Fortaleza;23
2018-09-01;2018;RREO;5;CE;2304400;2609716;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);470824458.97;9;5;230440;sim;Fortaleza;23
2018-10-01;2018;RREO;5;CE;2304400;2609716;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);526598942.4;10;5;230440;sim;Fortaleza;23
2017-11-01;2018;RREO;5;CE;2304400;2609716;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;124206905.85;11;6;230440;sim;Fortaleza;23
2017-12-01;2018;RREO;5;CE;2304400;2609716;<MR-10>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;141872605.4;12;6;230440;sim;Fortaleza;23
2018-01-01;2018;RREO;5;CE;2304400;2609716;<MR-9>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;125803944.77;1;1;230440;sim;Fortaleza;23
2018-02-01;2018;RREO;5;CE;2304400;2609716;<MR-8>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;299453554.99;2;1;230440;sim;Fortaleza;23
2018-03-01;2018;RREO;5;CE;2304400;2609716;<MR-7>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;134432292.76;3;2;230440;sim;Fortaleza;23
2018-04-01;2018;RREO;5;CE;2304400;2609716;<MR-6>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;132978645.96;4;2;230440;sim;Fortaleza;23
2018-05-01;2018;RREO;5;CE;2304400;2609716;<MR-5>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;135996071.77;5;3;230440;sim;Fortaleza;23
2018-06-01;2018;RREO;5;CE;2304400;2609716;<MR-4>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;133730643.73;6;3;230440;sim;Fortaleza;23
2018-07-01;2018;RREO;5;CE;2304400;2609716;<MR-3>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;139791477.62;7;4;230440;sim;Fortaleza;23
2018-08-01;2018;RREO;5;CE;2304400;2609716;<MR-2>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Impostos, Taxas e Contribuições de Melhoria;139302882.17;8;4;230440;sim;Fortaleza;23
